Generations:
88: ((3, 14, 2, 33, 39, 21, 7, 26, 1, 42, 25, 43, 49, 44, 36, 41, 31, 15, 29, 46, 40, 47, 48, 0, 45, 11, 27, 18, 4, 13, 37, 30, 6, 34, 5, 20, 16, 10, 22, 23, 38, 24, 28, 12, 35, 19, 32, 9, 17, 8), 1179)
89: ((3, 14, 2, 33, 39, 21, 7, 26, 1, 42, 25, 43, 49, 44, 36, 41, 31, 15, 29, 46, 40, 47, 48, 0, 45, 11, 27, 18, 4, 13, 37, 30, 6, 34, 5, 20, 16, 10, 22, 23, 38, 24, 28, 12, 35, 19, 32, 9, 17, 8), 1179)
90: ((3, 14, 2, 33, 39, 21, 7, 26, 1, 42, 25, 43, 49, 44, 36, 41, 31, 15, 29, 46, 40, 47, 48, 0, 45, 11, 27, 18, 4, 13, 37, 30, 6, 34, 5, 20, 16, 10, 22, 23, 38, 24, 28, 12, 35, 19, 32, 9, 17, 8), 1179)
91: ((3, 15, 2, 21, 7, 1, 43, 5, 24, 44, 36, 11, 49, 41, 35, 23, 19, 31, 16, 39, 9, 28, 14, 26, 40, 18, 6, 42, 25, 48, 47, 46, 0, 10, 45, 29, 13, 34, 17, 32, 8, 37, 12, 33, 20, 4, 30, 27, 22, 38), 1177)
92: ((3, 15, 2, 21, 7, 1, 43, 5, 24, 44, 36, 11, 49, 41, 35, 23, 19, 31, 16, 39, 9, 28, 14, 26, 40, 18, 6, 42, 25, 48, 47, 46, 0, 10, 45, 29, 13, 34, 17, 32, 8, 37, 12, 33, 20, 4, 30, 27, 22, 38), 1177)
93: ((3, 15, 2, 21, 7, 1, 43, 5, 24, 44, 36, 11, 49, 41, 35, 23, 19, 31, 16, 39, 9, 28, 14, 26, 40, 18, 6, 42, 25, 48, 47, 46, 0, 10, 45, 29, 13, 34, 17, 32, 8, 37, 12, 33, 20, 4, 30, 27, 22, 38), 1177)
94: ((3, 15, 2, 21, 7, 1, 43, 5, 24, 44, 36, 11, 49, 41, 35, 23, 19, 31, 16, 39, 9, 28, 14, 26, 40, 18, 6, 42, 25, 48, 47, 46, 0, 10, 45, 29, 13, 34, 17, 32, 8, 37, 12, 33, 20, 4, 30, 27, 22, 38), 1177)
95: ((3, 15, 2, 21, 7, 1, 43, 5, 24, 44, 36, 11, 49, 41, 35, 23, 19, 31, 16, 39, 9, 28, 14, 26, 40, 18, 6, 42, 25, 48, 47, 46, 0, 10, 45, 29, 13, 34, 17, 32, 8, 37, 12, 33, 20, 4, 30, 27, 22, 38), 1177)
Best: ((3, 15, 2, 21, 7, 1, 43, 5, 24, 44, 36, 11, 49, 41, 35, 23, 19, 31, 16, 39, 9, 28, 14, 26, 40, 18, 6, 42, 25, 48, 47, 46, 0, 10, 45, 29, 13, 34, 17, 32, 8, 37, 12, 33, 20, 4, 30, 27, 22, 38), 1177)
Runtime: 209.1116677 s
